gid,actual_price,rsi,ma25_distance,predicted_action
865109,81726.4343,74.21,34.46,BEARISH_DRIFT
865118,81802.01,72.19,29.97,BEARISH_DRIFT
865126,81772.1309,83.28,92.14,BEARISH_DRIFT
865135,81782.1,82.28,75.21,BEARISH_DRIFT
865143,81762.6162,75.78,72.93,BEARISH_DRIFT
865152,81737.28,70.87,51.11,BEARISH_DRIFT
865160,81713.12,61.09,27.9,BULLISH_DRIFT
865169,81744.5728,55.72,8.52,BULLISH_DRIFT
865177,81739.2506,53.88,15.5,BULLISH_DRIFT
865186,81730.2915,49.21,-6.13,BEARISH_DRIFT
865194,81761.51,52.75,-9.53,BEARISH_DRIFT
865203,81727.4076,52.88,6.25,BULLISH_DRIFT
865211,81739.9103,49.37,-21.97,BEARISH_DRIFT
865220,81740.3,31.59,-14.23,BULLISH_DRIFT
865228,81727.04,38.04,-18.35,BEARISH_DRIFT
865237,81730.26,37.5,-32.11,BEARISH_DRIFT
865245,81715.08,36.31,-29.78,BEARISH_DRIFT
865254,81691.71,50,0,NEUTRAL_SPREAD
865263,81767.1676,37.72,-73.68,BEARISH_DRIFT
865272,81712.2189,53.46,6.52,BULLISH_DRIFT
865280,81690.43,51.63,-40.46,BEARISH_DRIFT
865289,81663.4894,44.52,-63.62,BEARISH_DRIFT
865297,81634.9797,38.7,-116.67,BEARISH_DRIFT
865306,81658.62,34.85,-92.66,BULLISH_DRIFT
865314,81658.5,39.35,-66.94,BEARISH_DRIFT
865323,81635.5806,35.34,-89.52,BEARISH_DRIFT
865331,81576.4303,40.19,-70.69,BEARISH_DRIFT
865340,81611.8013,35.54,-124.8,BEARISH_DRIFT
865348,81610.02,42.29,-115.93,BEARISH_DRIFT
865357,81602.9032,37.98,-102.23,BEARISH_DRIFT
865365,81636.1757,28.02,-91.2,BULLISH_DRIFT
865374,81570.9661,37.67,-69.29,BEARISH_DRIFT
865382,81593.6631,33.55,-117.16,BULLISH_DRIFT
865391,81566.71,42.08,-67.92,BEARISH_DRIFT
865399,81551.01,31.42,-149.07,BULLISH_DRIFT
865408,81520.03,30.09,-123.68,BULLISH_DRIFT
865416,81507.16,29.25,-155.89,BULLISH_DRIFT
865425,81499,26.08,-177.5,BULLISH_DRIFT
865433,81514,33.0,-109.17,BULLISH_DRIFT
865442,81543.36,39.02,-80.0,BEARISH_DRIFT
865450,81553.0119,36.26,-75.17,BEARISH_DRIFT
865459,81567.0027,40.07,-51.41,BEARISH_DRIFT
865467,81572.9871,43.3,-25.88,BEARISH_DRIFT
865476,81576.69,50.48,-20.55,BEARISH_DRIFT
865484,81570.63,47.43,-11.36,BEARISH_DRIFT
865493,81512.76,45.3,-56.44,BEARISH_DRIFT
865501,81528.2957,47.54,-68.19,BEARISH_DRIFT
865510,81507.5131,56.2,-38.64,BEARISH_DRIFT
865518,81539.8247,55.01,-39.74,BEARISH_DRIFT
865527,81524.24,53.32,-38.67,BEARISH_DRIFT
865535,81518.87,48.24,-57.62,BEARISH_DRIFT
865544,81505.9266,45.12,-47.75,BEARISH_DRIFT
865552,81512.5591,30.27,-107.43,BULLISH_DRIFT
865561,81531.9102,43.51,-11.48,BEARISH_DRIFT
865569,81542.49,40.23,-34.2,BEARISH_DRIFT
865578,81541.95,44.99,-23.39,BEARISH_DRIFT
865586,81540.395,52.56,-7.86,BEARISH_DRIFT
865595,81550.8264,59.18,-6.06,BEARISH_DRIFT
865603,81526.2581,50.51,-3.6,BEARISH_DRIFT
865612,81525.2346,52.44,-8.86,BEARISH_DRIFT
865620,81510.0107,53.05,-6.6,BEARISH_DRIFT
865629,81552.45,55.93,-16.14,BEARISH_DRIFT
865637,81496.7423,59.45,-7.29,BEARISH_DRIFT
865646,81519.12,63.55,-25.61,BEARISH_DRIFT
865654,81537.9008,44.08,-26.54,BEARISH_DRIFT
865663,81596.9986,58.01,-3.54,BEARISH_DRIFT
865672,81592.8675,62.72,31.99,BULLISH_DRIFT
865681,81561.5152,57.6,14.42,BULLISH_DRIFT
865689,81488.8218,33.2,-101.53,BULLISH_DRIFT
865698,81445.5934,41.88,-115.05,BEARISH_DRIFT
865706,81385.7259,35.19,-104.75,BEARISH_DRIFT
865715,81380.5527,33.35,-154.85,BULLISH_DRIFT
865723,81383.1475,28.02,-157.9,BULLISH_DRIFT
865732,81397.6215,32.39,-147.39,BULLISH_DRIFT
865740,81375.0014,33.76,-133.63,BULLISH_DRIFT
865749,81385.7958,32.11,-151.67,BULLISH_DRIFT
865757,81364.3461,28.1,-122.12,BULLISH_DRIFT
865766,81271.0053,18.77,-124.87,BULLISH_DRIFT
865774,81363.0495,18.09,-194.2,BULLISH_DRIFT
865783,81350.34,35.89,-119.64,BEARISH_DRIFT
865791,81358.53,28.76,-123.81,BULLISH_DRIFT
865800,81275.13,31.0,-122.22,BULLISH_DRIFT
865808,81248.4654,32.78,-170.31,BULLISH_DRIFT
865817,81334.4804,21.95,-173.42,BULLISH_DRIFT
865825,81424.9924,44.46,-78.31,BEARISH_DRIFT
865834,81335.8481,55.08,6.07,BULLISH_DRIFT
865842,81341.37,47.21,-48.61,BEARISH_DRIFT
865851,81345.416,44.45,-66.97,BEARISH_DRIFT
865859,81307.03,48.18,-31.72,BEARISH_DRIFT
865868,81314.52,48.17,-81.48,BEARISH_DRIFT
865876,81273.7,44.72,-78.11,BEARISH_DRIFT
865885,81161.1032,37.16,-108.15,BEARISH_DRIFT
865893,81115.7494,30.74,-242.02,BULLISH_DRIFT
865902,80940.1719,29.14,-334.46,BULLISH_DRIFT
865910,80911.8517,23.96,-333.26,BULLISH_DRIFT
865919,80815.4099,9.84,-392.93,BULLISH_DRIFT
865927,80798.3776,6.4,-408.43,BULLISH_DRIFT
865936,80720.7149,5.7,-405.46,BULLISH_DRIFT
865944,80842.8889,5.43,-428.51,BULLISH_DRIFT
865953,80989.0681,17.81,-344.38,BULLISH_DRIFT
865961,81016.13,31.67,-181.03,BULLISH_DRIFT
865970,81025.943,33.13,-149.21,BULLISH_DRIFT
865978,81098.0958,38.55,-96.19,BEARISH_DRIFT
865987,81120.1214,49.23,-15.94,BEARISH_DRIFT
865995,81189.2703,57.65,-0.76,BEARISH_DRIFT
866004,81288.623,66.3,64.21,BEARISH_DRIFT
866012,81222.2549,84.62,155.63,BEARISH_DRIFT
866021,81222.0003,78.68,118.96,BEARISH_DRIFT
866029,81168.0204,81.89,110.3,BEARISH_DRIFT
866038,81209.7607,83.45,83.25,BEARISH_DRIFT
866046,81159.312,78.39,123.92,BEARISH_DRIFT
866055,81179.9365,65.23,82.19,BEARISH_DRIFT
866063,81151.3016,61.91,88.23,BULLISH_DRIFT
866072,81218.0034,67.4,95.99,BEARISH_DRIFT
866081,81254.062,63.63,109.45,BULLISH_DRIFT
866090,81233.3066,64.51,124.13,BULLISH_DRIFT
866098,81261.4,58.7,102.34,BULLISH_DRIFT
866107,81251.0286,51.06,120.86,BULLISH_DRIFT
866115,81287.4291,61.51,70.8,BULLISH_DRIFT
866124,81273.6927,68.13,83.87,BEARISH_DRIFT
866132,81273.69,66.76,34.31,BEARISH_DRIFT
866141,81285.4819,63.23,48.59,BULLISH_DRIFT
866149,81302.7604,69.09,39.46,BEARISH_DRIFT
866158,81307.86,70.82,54.12,BEARISH_DRIFT
866166,81233.2688,65.21,49.62,BEARISH_DRIFT
866175,81213.0999,54.9,-18.19,BEARISH_DRIFT
866183,81221.7428,46.18,-48.86,BEARISH_DRIFT
866192,81177.503,38.38,-80.82,BEARISH_DRIFT
866200,81079.601,34.84,-85.72,BULLISH_DRIFT
866209,81134.1531,26.48,-165.29,BULLISH_DRIFT
866217,81160.9166,35.68,-84.46,BEARISH_DRIFT
866226,81208.99,40.42,-82.21,BEARISH_DRIFT
866234,81232.5831,35.94,-59.22,BEARISH_DRIFT
866243,81213.7128,41.86,-31.43,BEARISH_DRIFT
866251,81211.2631,37.56,-40.66,BEARISH_DRIFT
866260,81254.02,39.31,-35.09,BEARISH_DRIFT
866268,81234.2131,51.12,0.81,BULLISH_DRIFT
866277,81163.0087,48.95,-62.69,BEARISH_DRIFT
866285,81231.6136,49.11,-60.62,BEARISH_DRIFT
866294,81185.8205,68.1,-17.88,BEARISH_DRIFT
866302,81114.168,61.0,-63.4,BEARISH_DRIFT
866311,81155.4641,42.68,-131.38,BEARISH_DRIFT
866319,81146.9586,44.46,-53.08,BEARISH_DRIFT
866328,81123.7569,42.62,-71.46,BEARISH_DRIFT
866336,81114.508,36.65,-85.75,BEARISH_DRIFT
866345,81107.9669,35.89,-91.43,BEARISH_DRIFT
866353,81117.5298,31.43,-77.67,BULLISH_DRIFT
866362,81143.3996,31.88,-71.04,BULLISH_DRIFT
866370,81172.8001,41.49,-46.06,BEARISH_DRIFT
866379,81164.91,48.95,-27.9,BEARISH_DRIFT
866387,81137.03,44.27,-31.46,BEARISH_DRIFT
866396,81149.7257,44.38,-54.44,BEARISH_DRIFT
866404,81222.7,53.71,-30.71,BEARISH_DRIFT
866413,81200.6578,58.53,19.18,BULLISH_DRIFT
866421,81248.72,72.18,18.68,BEARISH_DRIFT
866430,81228.6105,75.39,71.92,BEARISH_DRIFT
866438,81214.62,70.58,45.32,BEARISH_DRIFT
866447,81194.0803,65.4,22.74,BEARISH_DRIFT
866455,81228.24,61.02,9.19,BULLISH_DRIFT
866464,81225.8,67.78,35.37,BEARISH_DRIFT
866472,81232.5699,59.33,21.29,BULLISH_DRIFT
866481,81267.28,65.82,48.77,BEARISH_DRIFT
866490,81241.69,72.74,35.45,BEARISH_DRIFT
866499,81215.74,63.64,29.19,BULLISH_DRIFT
866507,81204.3476,49.88,-5.51,BEARISH_DRIFT
866516,81208.9909,49.69,-2.07,BEARISH_DRIFT
866524,81253.85,53.04,1.29,BULLISH_DRIFT
866533,81228.76,53.19,19.96,BULLISH_DRIFT
866541,81230.937,57.24,-2.94,BEARISH_DRIFT
866550,81209.6651,57.24,-10.02,BEARISH_DRIFT
866558,81176.74,45.35,-37.02,BEARISH_DRIFT
866567,81199.9499,38.17,-76.72,BEARISH_DRIFT
866575,81200.2894,34.92,-44.41,BULLISH_DRIFT
866584,81207.04,31.36,-54.25,BULLISH_DRIFT
866592,81215.3414,42.09,-33.73,BEARISH_DRIFT
866601,81196.8709,48.97,-32.06,BEARISH_DRIFT
866609,81182.8,46.56,-39.0,BEARISH_DRIFT
866618,81184.01,39.87,-58.18,BEARISH_DRIFT
866626,81173.68,35.23,-49.65,BEARISH_DRIFT
866635,81157.9662,32.29,-63.59,BULLISH_DRIFT
866643,81170.08,38.78,-65.77,BEARISH_DRIFT
866652,81171.83,41.21,-57.89,BEARISH_DRIFT
866660,81145.47,48.87,-51.03,BEARISH_DRIFT
866669,81157.9575,35.53,-67.88,BEARISH_DRIFT
866677,81160.02,41.49,-65.87,BEARISH_DRIFT
866686,81137.36,37.99,-50.28,BEARISH_DRIFT
866694,81158.547,38.7,-58.18,BEARISH_DRIFT
866703,81165.45,40.76,-53.16,BEARISH_DRIFT
866711,81140.58,46.9,-34.76,BEARISH_DRIFT
866720,81170.54,39.86,-56.22,BEARISH_DRIFT
866728,81184.0205,56.42,-15.56,BEARISH_DRIFT
866737,81169.84,50.71,-13.55,BEARISH_DRIFT
866745,81172,49.66,-21.75,BEARISH_DRIFT
866754,81169.5252,49.61,-21.95,BEARISH_DRIFT
866762,81176.74,50.31,-21.94,BEARISH_DRIFT
866771,81165.0204,58.67,-12.26,BEARISH_DRIFT
866779,81151.4179,56.08,-18.15,BEARISH_DRIFT
866788,81094.8564,47.34,-68.2,BEARISH_DRIFT
866796,81079.8479,33.2,-97.23,BULLISH_DRIFT
866805,81079.196,30.42,-91.1,BULLISH_DRIFT
866813,81058.5216,35.25,-107.4,BEARISH_DRIFT
866822,81042.78,18.38,-149.3,BULLISH_DRIFT
866830,81049.91,21.09,-109.95,BULLISH_DRIFT
866839,81068.2619,23.92,-96.2,BULLISH_DRIFT
866847,81036.356,27.18,-101.56,BULLISH_DRIFT
866856,81023.9606,24.06,-112.59,BULLISH_DRIFT
866864,81007.9858,20.49,-115.12,BULLISH_DRIFT
866873,81015.2681,23.7,-110.39,BULLISH_DRIFT
866881,81016.68,27.23,-111.32,BULLISH_DRIFT
866890,81022.2,34.75,-108.13,BULLISH_DRIFT
866899,81029.3597,39.51,-83.85,BEARISH_DRIFT
866908,80991.9,35.69,-81.84,BEARISH_DRIFT
866916,81007.06,40.52,-101.86,BEARISH_DRIFT
866925,81019.8,39.16,-83.97,BEARISH_DRIFT
866933,81046.3481,38.32,-56.9,BEARISH_DRIFT
866942,81033.6996,45.27,-31.11,BEARISH_DRIFT
866950,81020.32,51.29,-32.21,BEARISH_DRIFT
866959,81015.3956,50.74,-44.78,BEARISH_DRIFT
866967,81000.01,42.84,-63.25,BEARISH_DRIFT
866976,81000.01,39.37,-59.36,BEARISH_DRIFT
866984,81021.56,38.29,-42.47,BEARISH_DRIFT
866993,81081.7996,55.38,-8.75,BEARISH_DRIFT
867001,81096.0456,74.83,51.99,BEARISH_DRIFT
867010,81116.97,68.65,60.63,BEARISH_DRIFT
867018,81131.29,71.17,82.78,BEARISH_DRIFT
867027,81145.3,69.78,71.66,BEARISH_DRIFT
867035,81159.78,71.29,73.12,BEARISH_DRIFT
867044,81140.57,72.62,66.48,BEARISH_DRIFT
867052,81165,72.34,56.59,BEARISH_DRIFT
867061,81191.87,75.77,75.66,BEARISH_DRIFT
867069,81183.92,80.07,89.51,BEARISH_DRIFT
867078,81193.71,81.62,80.53,BEARISH_DRIFT
867086,81176.73,74.8,75.52,BEARISH_DRIFT
867095,81185.81,66.36,52.97,BEARISH_DRIFT
867103,81185.41,68.56,48.06,BEARISH_DRIFT
867112,81174.2,64.79,41.12,BULLISH_DRIFT
867120,81181.172,61.15,23.8,BULLISH_DRIFT
867129,81220.1,65.07,36.94,BEARISH_DRIFT
867137,81225.7535,73.22,41.34,BEARISH_DRIFT
867146,81229.8,84.86,42.93,BEARISH_DRIFT
867154,81261.6,80.47,45.64,BEARISH_DRIFT
867163,81245.28,79.29,54.05,BEARISH_DRIFT
867171,81250.68,71.55,32.93,BEARISH_DRIFT
867180,81234.1258,78.46,20.52,BEARISH_DRIFT
867188,81249.24,63.07,-23.78,BEARISH_DRIFT
867197,81262.9011,73.13,20.25,BEARISH_DRIFT
867205,81264.73,75.38,26.67,BEARISH_DRIFT
867214,81276.19,76.48,29.93,BEARISH_DRIFT
867222,81277.9871,75.5,24.87,BEARISH_DRIFT
867231,81257.7492,71.29,23.66,BEARISH_DRIFT
867239,81194,61.76,6.48,BULLISH_DRIFT
867248,81201.12,34.88,-50.75,BULLISH_DRIFT
867256,81200.39,36.1,-47.92,BEARISH_DRIFT
867265,81209.75,39.04,-58.91,BEARISH_DRIFT
867273,81204,42.15,-51.09,BEARISH_DRIFT
867282,81193.01,44.34,-51.35,BEARISH_DRIFT
867290,81190,28.74,-60.35,BULLISH_DRIFT
867299,81223.886,29.76,-91.57,BULLISH_DRIFT
867308,81209.927,36.92,-31.21,BEARISH_DRIFT
867317,81207.03,30.52,-62.49,BULLISH_DRIFT
867325,81259.6216,31.59,-51.82,BULLISH_DRIFT
867334,81240.36,48.91,0.19,BULLISH_DRIFT
867342,81225.7572,62.62,-18.83,BEARISH_DRIFT
867351,81213.08,55.7,-63.44,BEARISH_DRIFT
867359,81190.9,48.16,-47.37,BEARISH_DRIFT
867368,81182.79,47.07,-65.92,BEARISH_DRIFT
867376,81173.211,46.69,-65.17,BEARISH_DRIFT
867385,81190.5,40.06,-76.12,BEARISH_DRIFT
867393,81214.99,45.64,-57.14,BEARISH_DRIFT
867402,81213.1,48.34,-16.46,BEARISH_DRIFT
867410,81218.9125,51.35,-24.01,BEARISH_DRIFT
867419,81241.37,45.25,-23.39,BEARISH_DRIFT
867427,81235.5641,44.18,1.16,BULLISH_DRIFT
867436,81231.23,49.14,0.93,BULLISH_DRIFT
867444,81231.0691,56.72,-10.78,BEARISH_DRIFT
867453,81231.2,62.27,-10.28,BEARISH_DRIFT
867461,81221.24,61.04,-9.11,BEARISH_DRIFT
867470,81255.52,61.59,-16.31,BEARISH_DRIFT
867478,81258.41,71.04,10.63,BEARISH_DRIFT
867487,81261.86,68.25,17.76,BEARISH_DRIFT
867495,81285.27,65.18,12.03,BEARISH_DRIFT
867504,81281.15,71.13,34.7,BEARISH_DRIFT
867512,81257.5956,66.45,27.68,BEARISH_DRIFT
867521,81252.6808,65.02,-7.98,BEARISH_DRIFT
867529,81190.03,42.85,-32.68,BEARISH_DRIFT
867538,81207.99,40.8,-57.31,BEARISH_DRIFT
867546,81204,44.02,-48.12,BEARISH_DRIFT
867555,81223.6,44.66,-51.68,BEARISH_DRIFT
867563,81241.6,47.67,-49.31,BEARISH_DRIFT
867572,81240.35,43.74,-17.55,BEARISH_DRIFT
867580,81238.301,42.64,-20.45,BEARISH_DRIFT
867589,81258.04,45.54,-19.18,BEARISH_DRIFT
867597,81238.8469,40.31,-27.98,BEARISH_DRIFT
867606,81235.15,44.06,-18.98,BEARISH_DRIFT
867614,81218.2918,47.37,-33.43,BEARISH_DRIFT
867623,81239.3423,66.6,-27.6,BEARISH_DRIFT
867631,81239.6997,58.94,-29.24,BEARISH_DRIFT
867640,81200.96,51.33,-62.49,BEARISH_DRIFT
867648,81191.88,50.15,-49.45,BEARISH_DRIFT
867657,81215.94,33.31,-56.06,BULLISH_DRIFT
867665,81216.86,42.89,-39.0,BEARISH_DRIFT
867674,81237.1189,43.31,-37.37,BEARISH_DRIFT
867682,81244.9137,46.31,-7.93,BEARISH_DRIFT
867691,81233.2,53.92,-2.05,BEARISH_DRIFT
867699,81153.1677,41.03,-20.03,BEARISH_DRIFT
867708,81225.2,32.71,-85.56,BULLISH_DRIFT
867717,81234.2506,48.48,-12.88,BEARISH_DRIFT
867726,81228.24,49.56,-9.55,BEARISH_DRIFT
867734,81208.2613,51.34,-32.49,BEARISH_DRIFT
867743,81234.02,50.18,-43.88,BEARISH_DRIFT
867751,81227.9864,56.1,-17.05,BEARISH_DRIFT
867760,81228.23,55.21,-18.63,BEARISH_DRIFT
867768,81231.58,46.02,-18.44,BEARISH_DRIFT
867777,81232.4343,48.46,-18.72,BEARISH_DRIFT
867785,81238.53,50.39,-16.38,BEARISH_DRIFT
867794,81235.76,61.43,-12.59,BEARISH_DRIFT
867802,81243.22,68.17,-13.62,BEARISH_DRIFT
867811,81254.84,54.66,-7.14,BEARISH_DRIFT
867819,81271.2489,61.11,-2.81,BEARISH_DRIFT
867828,81267.63,70.65,14.82,BEARISH_DRIFT
867836,81264.5924,73.29,0.03,BEARISH_DRIFT
867845,81267.44,61.71,13.51,BULLISH_DRIFT
867853,81267.7999,76.44,4.55,BEARISH_DRIFT
867862,81243.6857,66.74,-9.92,BEARISH_DRIFT
867870,81257.0081,48.84,-33.41,BEARISH_DRIFT
867879,81264.4,61.31,1.42,BULLISH_DRIFT
867887,81221.0506,62.66,-5.93,BEARISH_DRIFT
867896,81213,44.13,-59.75,BEARISH_DRIFT
867904,81165.62,37.27,-62.03,BEARISH_DRIFT
867913,81145.37,28.26,-99.53,BULLISH_DRIFT
867921,81147,15.55,-104.81,BULLISH_DRIFT
867930,81121.18,16.93,-116.02,BULLISH_DRIFT
867938,81140.47,19.49,-122.3,BULLISH_DRIFT
867947,81152.8,30.32,-100.16,BULLISH_DRIFT
867955,81145.64,34.6,-85.62,BULLISH_DRIFT
867964,81100.5207,28.04,-90.02,BULLISH_DRIFT
867972,81106,20.93,-136.46,BULLISH_DRIFT
867981,81083.59,24.06,-118.34,BULLISH_DRIFT
867989,81077.39,27.66,-124.52,BULLISH_DRIFT
867998,81052.7643,28.4,-126.43,BULLISH_DRIFT
868006,81068.09,30.84,-127.31,BULLISH_DRIFT
868015,81101.38,33.98,-119.94,BULLISH_DRIFT
868023,81099,47.36,-83.52,BEARISH_DRIFT
868032,81088.36,43.4,-71.48,BEARISH_DRIFT
868040,81061.91,31.57,-64.82,BULLISH_DRIFT
868049,81026.4054,28.09,-92.56,BULLISH_DRIFT
868057,81023.34,25.24,-125.21,BULLISH_DRIFT
868066,81059.9756,33.83,-105.62,BULLISH_DRIFT
868074,81023.4331,33.75,-92.66,BULLISH_DRIFT
868083,81035.3879,32.02,-81.17,BULLISH_DRIFT
868091,81030.4818,35.96,-102.64,BEARISH_DRIFT
868100,81018.3956,33.08,-85.46,BULLISH_DRIFT
868108,80984.42,33.46,-73.64,BULLISH_DRIFT
868117,81000.0992,25.54,-102.93,BULLISH_DRIFT
868126,80914.2182,18.98,-88.01,BULLISH_DRIFT
868135,80912.5646,16.85,-155.85,BULLISH_DRIFT
868143,80937.5184,17.84,-158.45,BULLISH_DRIFT
868152,80919.6992,21.88,-109.97,BULLISH_DRIFT
868160,80938.6938,24.51,-107.41,BULLISH_DRIFT
868169,80956.3828,25.5,-90.35,BULLISH_DRIFT
868177,80943.98,39.85,-70.42,BEARISH_DRIFT
868186,81048.2916,39.91,-44.58,BEARISH_DRIFT
868194,81051.7398,52.82,20.6,BULLISH_DRIFT
868203,81054.8027,60.33,62.78,BULLISH_DRIFT
868211,80932.6401,60.19,47.27,BULLISH_DRIFT
868220,80981.97,45.57,-74.01,BEARISH_DRIFT
868228,80969.2,60.66,-23.41,BEARISH_DRIFT
868237,80990.99,61.12,-33.16,BEARISH_DRIFT
868245,81045.4351,62.1,-5.92,BEARISH_DRIFT
868254,81063.411,61.1,36.86,BULLISH_DRIFT
868262,81038.1423,59.62,23.45,BULLISH_DRIFT
868271,81091.58,65.87,33.96,BEARISH_DRIFT
868279,81102,71.91,97.44,BEARISH_DRIFT
868288,81100.4265,56.38,91.76,BULLISH_DRIFT
868296,81037.6038,51.32,25.54,BULLISH_DRIFT
868305,81019.98,47.49,2.25,BULLISH_DRIFT
868313,80991.24,63.99,-14.8,BEARISH_DRIFT
868322,80998.0019,51.95,-20.09,BEARISH_DRIFT
868330,81040.6059,57.49,-6.94,BEARISH_DRIFT
868339,81066.3989,59.55,44.64,BULLISH_DRIFT
868347,81051.4511,50.88,-29.49,BEARISH_DRIFT
868356,80965.8279,47.3,-5.81,BEARISH_DRIFT
868364,80996.9857,29.85,-47.35,BULLISH_DRIFT
868373,80976.6177,24.51,-61.55,BULLISH_DRIFT
868381,80952.647,25.94,-64.36,BULLISH_DRIFT
868390,80965.5,27.02,-95.7,BULLISH_DRIFT
868398,80965.1283,34.74,-62.96,BULLISH_DRIFT
868407,80931.9,39.07,-60.91,BEARISH_DRIFT
868415,80975,35.47,-92.84,BEARISH_DRIFT
868424,80837.99,31.44,-78.43,BULLISH_DRIFT
868432,80854.8503,8.86,-138.29,BULLISH_DRIFT
868441,80841.79,14.58,-158.79,BULLISH_DRIFT
868449,80883.9,18.37,-123.71,BULLISH_DRIFT
868458,80925.49,36.77,-48.97,BEARISH_DRIFT
868466,80947.099,45.47,-53.07,BEARISH_DRIFT
868475,80905.3351,45.97,-42.13,BEARISH_DRIFT
868483,80929.86,44.11,-60.52,BEARISH_DRIFT
868492,80928.9,45.65,-13.78,BEARISH_DRIFT
868500,80927.5332,50.51,-38.97,BEARISH_DRIFT
868509,80858.8,43.15,-39.72,BEARISH_DRIFT
868517,80850.5099,41.28,-108.71,BEARISH_DRIFT
868526,80845.91,54.68,-47.95,BEARISH_DRIFT
868535,80865.4295,54.74,-47.34,BEARISH_DRIFT
868544,80867.1707,46.21,-42.34,BEARISH_DRIFT
868552,80864.4288,39.31,-49.79,BEARISH_DRIFT
868561,80864.9543,38.94,-65.82,BEARISH_DRIFT
868569,80896.7323,35.88,-30.46,BEARISH_DRIFT
868578,80871.35,36.73,-6.34,BEARISH_DRIFT
868586,80854.1923,39.46,0.66,BULLISH_DRIFT
868595,80842.8,35.51,-26.84,BEARISH_DRIFT
868603,80807.1,49.85,-53.29,BEARISH_DRIFT
868612,80783.5995,41.46,-103.31,BEARISH_DRIFT
868620,80752.9117,29.45,-107.15,BULLISH_DRIFT
868629,80819.5157,30.39,-157.11,BULLISH_DRIFT
868637,80824.4005,43.41,-84.41,BEARISH_DRIFT
868646,80838.2879,42.57,-55.81,BEARISH_DRIFT
868654,80841.79,49.05,-32.77,BEARISH_DRIFT
868663,80884.9062,51.52,-43.12,BEARISH_DRIFT
868671,80851.4,47.19,21.77,BULLISH_DRIFT
868680,80895.575,50.0,27.72,BULLISH_DRIFT
868688,80840,55.25,29.67,BULLISH_DRIFT
868697,80866.602,45.75,-12.85,BEARISH_DRIFT
868705,80870.176,62.67,27.2,BULLISH_DRIFT
868714,80846.7,54.47,-8.2,BEARISH_DRIFT
868722,80862.1981,61.88,17.1,BULLISH_DRIFT
868731,80872.7403,53.45,4.26,BULLISH_DRIFT
868739,80880.3157,51.7,10.21,BULLISH_DRIFT
868748,80841.3296,54.58,26.18,BULLISH_DRIFT
868756,80894.4559,51.73,39.86,BULLISH_DRIFT
868765,80934.5029,57.42,19.85,BULLISH_DRIFT
868773,80924.99,51.99,50.09,BULLISH_DRIFT
868782,80954.9898,65.13,44.86,BEARISH_DRIFT
868790,80892.8199,76.22,58.39,BEARISH_DRIFT
868799,80897.0969,63.11,36.68,BULLISH_DRIFT
868807,80891.9,63.78,5.48,BULLISH_DRIFT
868816,80916.21,64.32,2.53,BULLISH_DRIFT
868824,80933.1042,79.76,23.45,BEARISH_DRIFT
868833,80931.2,76.35,14.13,BEARISH_DRIFT
868841,80913.3,64.97,-2.82,BEARISH_DRIFT
868850,80913.2758,60.51,-3.73,BEARISH_DRIFT
868858,80898.76,52.33,-17.18,BEARISH_DRIFT
868867,80910.1031,44.03,-1.21,BEARISH_DRIFT
868875,80890.01,44.73,-9.03,BEARISH_DRIFT
868884,80850.1909,32.58,-63.8,BULLISH_DRIFT
868892,80820.47,34.19,-78.99,BULLISH_DRIFT
868901,80813.13,36.48,-99.73,BEARISH_DRIFT
868909,80860.5613,28.29,-99.75,BULLISH_DRIFT
868918,80872.2026,31.99,-69.09,BULLISH_DRIFT
868926,80811.6,32.54,-54.58,BULLISH_DRIFT
868935,80797.64,28.22,-109.02,BULLISH_DRIFT
868944,80826.4195,24.66,-116.44,BULLISH_DRIFT
868953,80887.4738,40.39,-43.69,BEARISH_DRIFT
868961,80841.0354,42.67,-3.96,BEARISH_DRIFT
868970,80835,33.95,-69.05,BULLISH_DRIFT
868978,80787.8448,41.65,-89.22,BEARISH_DRIFT
868987,80782.5351,39.42,-99.8,BEARISH_DRIFT
868995,80794.2475,41.54,-78.32,BEARISH_DRIFT
869004,80806.8701,45.52,-73.36,BEARISH_DRIFT
869012,80777.6957,37.46,-62.48,BEARISH_DRIFT
869021,80765,33.62,-90.34,BULLISH_DRIFT
869029,80786.6154,44.92,-83.04,BEARISH_DRIFT
869038,80796.5058,44.91,-35.07,BEARISH_DRIFT
869046,80764.4405,27.66,-67.79,BULLISH_DRIFT
869055,80772.4818,23.47,-78.25,BULLISH_DRIFT
869063,80738.5,28.9,-82.39,BULLISH_DRIFT
869072,80774,31.99,-74.92,BULLISH_DRIFT
869080,80724.624,30.84,-60.83,BULLISH_DRIFT
869089,80711.06,31.18,-86.29,BULLISH_DRIFT
869097,80749.4852,28.22,-42.37,BULLISH_DRIFT
869106,80696.81,30.35,-91.03,BULLISH_DRIFT
869114,80699.99,36.41,-81.37,BEARISH_DRIFT
869123,80724.8202,39.26,-77.03,BEARISH_DRIFT
869131,80838.4283,30.97,-71.58,BULLISH_DRIFT
869140,80828.2778,70.19,81.84,BEARISH_DRIFT
869148,80835.61,63.25,90.12,BULLISH_DRIFT
869157,80913.2831,65.22,101.96,BEARISH_DRIFT
869165,80937.0249,72.02,143.55,BEARISH_DRIFT
869174,80893.9152,67.38,132.96,BEARISH_DRIFT
869182,80882.17,75.38,120.46,BEARISH_DRIFT
